,image,steering,random_shift,is_shift
1690, IMG/right_2016_12_01_13_33_15_847.jpg,-0.14992949666666666,23,True
1695, IMG/left_2016_12_01_13_33_16_655.jpg,0.3229748666666667,-8,True
1697,IMG/center_2016_12_01_13_33_16_655.jpg,-0.0033584666666666707,-25,True
1698, IMG/left_2016_12_01_13_33_16_755.jpg,0.10225057333333332,-25,True
1699, IMG/right_2016_12_01_13_33_16_755.jpg,-0.30108276,-15,True
1700,IMG/center_2016_12_01_13_33_16_755.jpg,-0.08808276000000001,-18,True
1701, IMG/left_2016_12_01_13_33_17_971.jpg,0.47950443333333337,23,True
1707, IMG/left_2016_12_01_13_33_18_173.jpg,0.27977853333333336,-19,True
1710, IMG/left_2016_12_01_13_33_18_273.jpg,0.3399748666666667,-5,True
1711, IMG/right_2016_12_01_13_33_18_273.jpg,-0.023691799999999985,12,True
1713, IMG/left_2016_12_01_13_33_18_375.jpg,0.31907293333333336,-7,True
1722, IMG/left_2016_12_01_13_33_20_597.jpg,0.11342640666666669,-5,True
1724,IMG/center_2016_12_01_13_33_20_597.jpg,0.03642640666666666,22,True
1727,IMG/center_2016_12_01_13_33_20_697.jpg,-0.014573593333333329,13,True
1731, IMG/left_2016_12_01_13_33_21_607.jpg,0.2964062666666667,-11,True
1740, IMG/left_2016_12_01_13_33_21_909.jpg,0.5443471333333333,26,True
1743, IMG/left_2016_12_01_13_33_22_011.jpg,0.46389697,27,True
1746, IMG/left_2016_12_01_13_33_25_144.jpg,0.32613216666666667,1,True
1747, IMG/right_2016_12_01_13_33_25_144.jpg,-0.25286783333333335,-20,True
1749, IMG/left_2016_12_01_13_33_25_246.jpg,0.4621321666666667,25,True
1752, IMG/left_2016_12_01_13_33_25_348.jpg,0.4111321666666667,16,True
1758, IMG/left_2016_12_01_13_33_27_672.jpg,0.39589697,15,True
1766,IMG/center_2016_12_01_13_33_27_873.jpg,-0.028534500000000004,-21,True
1767, IMG/left_2016_12_01_13_33_27_974.jpg,0.22979883333333334,-16,True
1770, IMG/left_2016_12_01_13_33_28_075.jpg,0.4281321666666667,19,True
1773, IMG/left_2016_12_01_13_33_28_177.jpg,0.262034,-12,True
1776, IMG/left_2016_12_01_13_33_28_278.jpg,0.19013216666666666,-23,True
1780, IMG/right_2016_12_01_13_33_28_987.jpg,-0.33509052333333333,-8,True
1792, IMG/right_2016_12_01_13_33_29_696.jpg,-0.2684752966666667,-16,True
1798, IMG/right_2016_12_01_13_33_32_334.jpg,-0.18561235666666667,2,True
1805,IMG/center_2016_12_01_13_33_32_538.jpg,-0.05018089666666667,-13,True
1806, IMG/left_2016_12_01_13_33_32_638.jpg,0.24781910333333335,-1,True
1823,IMG/center_2016_12_01_13_33_33_145.jpg,0.03519137,-3,True
1824, IMG/left_2016_12_01_13_33_33_245.jpg,0.6312083666666667,16,True
1827, IMG/left_2016_12_01_13_33_33_347.jpg,0.6085417,12,True
1829,IMG/center_2016_12_01_13_33_33_347.jpg,0.24254169999999997,-12,True
1830, IMG/left_2016_12_01_13_33_33_448.jpg,0.2241321666666667,-17,True
1833, IMG/left_2016_12_01_13_33_34_055.jpg,0.3403925566666667,25,True
1834, IMG/right_2016_12_01_13_33_34_055.jpg,-0.09694077666666664,29,True
1837, IMG/right_2016_12_01_13_33_34_157.jpg,-0.20092949666666668,14,True
1850,IMG/center_2016_12_01_13_33_35_172.jpg,0.08266177333333334,2,True
1857, IMG/left_2016_12_01_13_33_35_997.jpg,0.6099342666666667,19,True
1860, IMG/left_2016_12_01_13_33_36_098.jpg,0.33969910000000003,-27,True
1864, IMG/right_2016_12_01_13_33_36_701.jpg,-0.20077976000000003,9,True
1881, IMG/left_2016_12_01_13_33_38_018.jpg,0.3644062666666667,1,True
1882, IMG/right_2016_12_01_13_33_38_018.jpg,-0.2712604,-30,True
1883,IMG/center_2016_12_01_13_33_38_018.jpg,0.13440626666666666,1,True
1884, IMG/left_2016_12_01_13_33_38_119.jpg,0.5287396000000001,30,True
1887, IMG/left_2016_12_01_13_33_38_933.jpg,0.3328191033333333,14,True
1888, IMG/right_2016_12_01_13_33_38_933.jpg,-0.3651808966666667,-28,True
1892,IMG/center_2016_12_01_13_33_39_035.jpg,-0.1351808966666667,-28,True
1902, IMG/left_2016_12_01_13_33_39_442.jpg,0.36868046666666665,-5,True
1905, IMG/left_2016_12_01_13_33_39_543.jpg,0.49901379999999995,18,True
1907,IMG/center_2016_12_01_13_33_39_543.jpg,0.11601379999999999,-9,True
1909, IMG/right_2016_12_01_13_33_39_643.jpg,-0.11788813333333331,-8,True
1912, IMG/right_2016_12_01_13_33_40_151.jpg,-0.2120843666666667,-28,True
1916,IMG/center_2016_12_01_13_33_40_252.jpg,0.3182489666666667,25,True
1920, IMG/left_2016_12_01_13_33_40_455.jpg,0.4915823,15,True
1921, IMG/right_2016_12_01_13_33_40_455.jpg,-0.11575103333333334,-11,True
1932, IMG/left_2016_12_01_13_33_42_380.jpg,0.35409323333333337,11,True
1933, IMG/right_2016_12_01_13_33_42_380.jpg,-0.22490676666666667,-10,True
1936, IMG/right_2016_12_01_13_33_42_481.jpg,-0.05908436666666668,-1,True
1938, IMG/left_2016_12_01_13_33_42_584.jpg,0.29324896666666667,-20,True
1945, IMG/right_2016_12_01_13_33_42_786.jpg,-0.14975103333333334,-17,True
1950, IMG/left_2016_12_01_13_33_43_290.jpg,0.28191563333333336,-22,True
1953, IMG/left_2016_12_01_13_33_43_391.jpg,0.3340324333333334,-28,True
1956, IMG/left_2016_12_01_13_33_43_491.jpg,0.6761695333333333,29,True
1959, IMG/left_2016_12_01_13_33_43_592.jpg,0.5079342666666667,1,True
1963, IMG/right_2016_12_01_13_33_43_692.jpg,-0.14835846666666666,-10,True
1968, IMG/left_2016_12_01_13_33_44_811.jpg,0.4221897333333333,-4,True
1969, IMG/right_2016_12_01_13_33_44_811.jpg,0.07552306666666664,16,True
1970,IMG/center_2016_12_01_13_33_44_811.jpg,0.2941897333333333,14,True
1971, IMG/left_2016_12_01_13_33_44_913.jpg,0.7874622666666667,25,True
1972, IMG/right_2016_12_01_13_33_44_913.jpg,0.03279559999999995,-27,True
1973,IMG/center_2016_12_01_13_33_44_913.jpg,0.5857956,30,True
1974, IMG/left_2016_12_01_13_33_45_016.jpg,0.7577363666666667,13,True
1976,IMG/center_2016_12_01_13_33_45_016.jpg,0.5674030333333333,20,True
1977, IMG/left_2016_12_01_13_33_45_117.jpg,0.6104030333333333,-13,True
1979,IMG/center_2016_12_01_13_33_45_117.jpg,0.32373636666666666,-23,True
1980, IMG/left_2016_12_01_13_33_45_217.jpg,0.568227,-12,True
1982,IMG/center_2016_12_01_13_33_45_217.jpg,0.46289366666666665,10,True
1986, IMG/left_2016_12_01_13_33_45_628.jpg,0.32223030333333336,2,True
1989, IMG/left_2016_12_01_13_33_45_731.jpg,0.5482489666666667,25,True
1995, IMG/left_2016_12_01_13_33_45_938.jpg,0.7374824666666666,28,True
1998, IMG/left_2016_12_01_13_33_46_039.jpg,0.7318158,27,True
2000,IMG/center_2016_12_01_13_33_46_039.jpg,0.4168158,12,True
2001, IMG/left_2016_12_01_13_33_46_143.jpg,0.5504824666666667,-5,True
2003,IMG/center_2016_12_01_13_33_46_143.jpg,0.4678158,21,True
2004, IMG/left_2016_12_01_13_33_46_245.jpg,0.26491563333333334,-25,True
2006,IMG/center_2016_12_01_13_33_46_245.jpg,0.13691563333333334,-7,True
2010, IMG/left_2016_12_01_13_33_46_448.jpg,0.44021003333333336,11,True
2016, IMG/left_2016_12_01_13_33_47_160.jpg,0.6053844,3,True
2018,IMG/center_2016_12_01_13_33_47_160.jpg,0.24505106666666665,-20,True
2019, IMG/left_2016_12_01_13_33_47_260.jpg,0.6507177333333334,11,True
2022, IMG/left_2016_12_01_13_33_47_362.jpg,0.7187177333333334,23,True
2023, IMG/right_2016_12_01_13_33_47_362.jpg,0.13971773333333332,2,True
2024,IMG/center_2016_12_01_13_33_47_362.jpg,0.5170510666666667,28,True
2027,IMG/center_2016_12_01_13_33_47_463.jpg,0.22293593333333334,20,True
2030,IMG/center_2016_12_01_13_33_48_278.jpg,0.22609323333333337,29,True
2031, IMG/left_2016_12_01_13_33_48_380.jpg,0.330034,0,True
2034, IMG/left_2016_12_01_13_33_48_481.jpg,0.3513082,-3,True
2040, IMG/left_2016_12_01_13_33_48_682.jpg,0.34387670000000004,-6,True
2043, IMG/left_2016_12_01_13_33_48_785.jpg,0.5273471333333333,23,True
2046, IMG/left_2016_12_01_13_33_48_886.jpg,0.4632489666666667,10,True
2049, IMG/left_2016_12_01_13_33_48_989.jpg,0.2861897333333333,-28,True
2050, IMG/right_2016_12_01_13_33_48_989.jpg,0.047189733333333296,11,True
2051,IMG/center_2016_12_01_13_33_48_989.jpg,0.2658564,9,True
2052, IMG/left_2016_12_01_13_33_49_090.jpg,0.3941321666666667,13,True
2060,IMG/center_2016_12_01_13_33_50_209.jpg,0.17936733333333332,14,True
2066,IMG/center_2016_12_01_13_33_50_415.jpg,-0.04163266666666669,-25,True
2068, IMG/right_2016_12_01_13_33_50_517.jpg,0.06168046666666664,22,True
2080, IMG/right_2016_12_01_13_33_51_223.jpg,-0.2784238566666667,2,True
2086, IMG/right_2016_12_01_13_33_51_428.jpg,-0.36909052333333336,-14,True
2090,IMG/center_2016_12_01_13_33_51_530.jpg,0.05924280999999999,21,True
2097, IMG/left_2016_12_01_13_33_52_139.jpg,0.32891724,15,True
2109, IMG/left_2016_12_01_13_33_54_171.jpg,0.17883870000000004,30,True
2110, IMG/right_2016_12_01_13_33_54_171.jpg,-0.33782796666666665,20,True
2119, IMG/right_2016_12_01_13_33_54_476.jpg,-0.5343222666666667,-13,True
2122, IMG/right_2016_12_01_13_33_54_577.jpg,-0.5038504666666667,-16,True
2125, IMG/right_2016_12_01_13_33_55_083.jpg,-0.32574590000000003,-3,True
2128, IMG/right_2016_12_01_13_33_55_184.jpg,-0.5156331,-3,True
2130, IMG/left_2016_12_01_13_33_55_285.jpg,-0.17846073333333337,-23,True
2131, IMG/right_2016_12_01_13_33_55_285.jpg,-0.4741274,6,True
2134, IMG/right_2016_12_01_13_33_55_386.jpg,-0.6101274,-18,True
2135,IMG/center_2016_12_01_13_33_55_386.jpg,-0.2327940666666667,8,True
2140, IMG/right_2016_12_01_13_33_55_589.jpg,-0.5210002333333333,-14,True
2145, IMG/left_2016_12_01_13_33_55_793.jpg,-0.027000233333333318,-8,True
2146, IMG/right_2016_12_01_13_33_55_793.jpg,-0.6116669,-30,True
2149, IMG/right_2016_12_01_13_33_55_895.jpg,-0.27733356666666664,29,True
2152, IMG/right_2016_12_01_13_33_55_995.jpg,-0.6003335666666667,-28,True
2156,IMG/center_2016_12_01_13_33_56_097.jpg,-0.21887306666666667,-13,True
2161, IMG/right_2016_12_01_13_33_56_301.jpg,-0.40920639999999997,-6,True
2164, IMG/right_2016_12_01_13_33_56_403.jpg,-0.586071,3,True
2167, IMG/right_2016_12_01_13_33_56_505.jpg,-0.4860597,24,True
2168,IMG/center_2016_12_01_13_33_56_505.jpg,-0.38639303333333336,1,True
2169, IMG/left_2016_12_01_13_33_56_606.jpg,-0.08088733333333334,16,True
2170, IMG/right_2016_12_01_13_33_56_606.jpg,-0.716554,-15,True
2171,IMG/center_2016_12_01_13_33_56_606.jpg,-0.25988733333333336,25,True
2173, IMG/right_2016_12_01_13_33_56_706.jpg,-0.6202206666666668,2,True
2174,IMG/center_2016_12_01_13_33_56_706.jpg,-0.4242206666666667,-4,True
2176, IMG/right_2016_12_01_13_33_56_807.jpg,-0.6843930333333333,-11,True
2177,IMG/center_2016_12_01_13_33_56_807.jpg,-0.5507263666666666,-28,True
2179, IMG/right_2016_12_01_13_33_56_910.jpg,-0.7315653,-21,True
2180,IMG/center_2016_12_01_13_33_56_910.jpg,-0.4902319666666667,-19,True
2182, IMG/right_2016_12_01_13_33_57_010.jpg,-0.5629551333333334,-8,True
2187, IMG/left_2016_12_01_13_33_57_212.jpg,0.09672589000000001,-18,True
2188, IMG/right_2016_12_01_13_33_57_212.jpg,-0.29527411000000003,-6,True
2190, IMG/left_2016_12_01_13_33_57_921.jpg,0.17988690666666668,-5,True
2197, IMG/right_2016_12_01_13_33_58_125.jpg,-0.4827233,-24,True
2200, IMG/right_2016_12_01_13_33_58_227.jpg,-0.4015510333333333,-8,True
2209, IMG/right_2016_12_01_13_33_58_532.jpg,-0.3413561666666667,11,True
2217, IMG/left_2016_12_01_13_34_00_668.jpg,0.2602692666666667,-14,True
2225,IMG/center_2016_12_01_13_34_00_869.jpg,0.2520138,15,True
2226, IMG/left_2016_12_01_13_34_00_970.jpg,0.2723471333333333,-22,True
2230, IMG/right_2016_12_01_13_34_01_072.jpg,-0.18914196333333336,-2,True
2233, IMG/right_2016_12_01_13_34_03_411.jpg,-0.27200489333333333,-20,True
2235, IMG/left_2016_12_01_13_34_03_514.jpg,0.19579883333333337,-22,True
2236, IMG/right_2016_12_01_13_34_03_514.jpg,-0.22453450000000003,-15,True
2237,IMG/center_2016_12_01_13_34_03_514.jpg,0.2321321666666667,25,True
2241, IMG/left_2016_12_01_13_34_03_716.jpg,0.29324896666666667,-20,True
2248, IMG/right_2016_12_01_13_34_03_919.jpg,-0.12708436666666667,-13,True
2263, IMG/right_2016_12_01_13_34_04_425.jpg,-0.18096600000000002,-9,True
2267,IMG/center_2016_12_01_13_34_04_526.jpg,0.117034,3,True
2271, IMG/left_2016_12_01_13_34_04_731.jpg,0.35483776666666667,1,True
2274, IMG/left_2016_12_01_13_34_04_831.jpg,0.4851711,24,True
2277, IMG/left_2016_12_01_13_34_04_932.jpg,0.211034,-21,True
2280, IMG/left_2016_12_01_13_34_05_032.jpg,0.43203400000000003,18,True
2283, IMG/left_2016_12_01_13_34_05_133.jpg,0.34136733333333336,2,True
2288,IMG/center_2016_12_01_13_34_05_234.jpg,0.11136733333333333,2,True
2289, IMG/left_2016_12_01_13_34_05_335.jpg,0.4699359333333334,23,True
2290, IMG/right_2016_12_01_13_34_05_335.jpg,-0.09773073333333333,4,True
2295, IMG/left_2016_12_01_13_34_05_537.jpg,0.4550729333333334,17,True
2298, IMG/left_2016_12_01_13_34_05_639.jpg,0.2365823,-30,True
2301, IMG/left_2016_12_01_13_34_05_740.jpg,0.40881579999999995,-30,True
2302, IMG/right_2016_12_01_13_34_05_740.jpg,0.2038158,15,True
2303,IMG/center_2016_12_01_13_34_05_740.jpg,0.20714913333333332,-25,True
2304, IMG/left_2016_12_01_13_34_05_841.jpg,0.6167177333333334,5,True
2306,IMG/center_2016_12_01_13_34_05_841.jpg,0.4150510666666667,10,True
2307, IMG/left_2016_12_01_13_34_05_942.jpg,0.4523844,-24,True
2310, IMG/left_2016_12_01_13_34_06_043.jpg,0.49771773333333336,-16,True
2311, IMG/right_2016_12_01_13_34_06_043.jpg,0.08305106666666665,-8,True
2312,IMG/center_2016_12_01_13_34_06_043.jpg,0.36971773333333335,2,True
2313, IMG/left_2016_12_01_13_34_06_150.jpg,0.5203844,-12,True
2314, IMG/right_2016_12_01_13_34_06_150.jpg,0.23605106666666664,19,True
2315,IMG/center_2016_12_01_13_34_06_150.jpg,0.3867177333333333,5,True
2316, IMG/left_2016_12_01_13_34_06_252.jpg,0.4700324333333334,-4,True
2322, IMG/left_2016_12_01_13_34_06_453.jpg,0.27624896666666665,-23,True
2330,IMG/center_2016_12_01_13_34_06_656.jpg,0.13189697,9,True
2331, IMG/left_2016_12_01_13_34_06_757.jpg,0.48089697,30,True
2335, IMG/right_2016_12_01_13_34_06_858.jpg,-0.16118089666666668,8,True
2341, IMG/right_2016_12_01_13_34_07_060.jpg,-0.27451423,-12,True
2343, IMG/left_2016_12_01_13_34_07_161.jpg,0.30132844000000003,0,True
2346, IMG/left_2016_12_01_13_34_07_262.jpg,0.3895823,-3,True
2349, IMG/left_2016_12_01_13_34_07_363.jpg,0.5525230666666666,19,True
2350, IMG/right_2016_12_01_13_34_07_363.jpg,0.12652306666666666,25,True
2352, IMG/left_2016_12_01_13_34_07_464.jpg,0.2975230666666666,-26,True
2353, IMG/right_2016_12_01_13_34_07_464.jpg,-0.11147693333333338,-17,True
2358, IMG/left_2016_12_01_13_34_07_669.jpg,0.38252306666666663,-11,True
2361, IMG/left_2016_12_01_13_34_07_769.jpg,0.47885639999999996,6,True
2363,IMG/center_2016_12_01_13_34_07_769.jpg,0.32818973333333334,20,True
2368, IMG/right_2016_12_01_13_34_07_970.jpg,-0.2397696966666667,-16,True
2370, IMG/left_2016_12_01_13_34_08_781.jpg,0.3579951066666667,10,True
2371, IMG/right_2016_12_01_13_34_08_781.jpg,-0.10767155999999999,9,True
2373, IMG/left_2016_12_01_13_34_08_881.jpg,0.31479883333333336,-1,True
2375,IMG/center_2016_12_01_13_34_08_881.jpg,0.2604655,30,True
2379, IMG/left_2016_12_01_13_34_09_083.jpg,0.5556804666666666,28,True
2388, IMG/left_2016_12_01_13_34_09_385.jpg,0.31201379999999995,-15,True
2391, IMG/left_2016_12_01_13_34_09_485.jpg,0.5046804666666667,19,True
2393,IMG/center_2016_12_01_13_34_09_485.jpg,0.07634713333333332,-16,True
2394, IMG/left_2016_12_01_13_34_09_587.jpg,0.5613471333333333,29,True
2396,IMG/center_2016_12_01_13_34_09_587.jpg,0.29734713333333335,23,True
2400, IMG/left_2016_12_01_13_34_09_790.jpg,0.19366177333333334,-19,True
2401, IMG/right_2016_12_01_13_34_09_790.jpg,-0.04533822666666665,20,True
2410, IMG/right_2016_12_01_13_34_10_701.jpg,-0.44857359333333335,-23,True
2411,IMG/center_2016_12_01_13_34_10_701.jpg,-0.02590692666666667,11,True
2413, IMG/right_2016_12_01_13_34_10_801.jpg,-0.34090692666666667,-4,True
2419, IMG/right_2016_12_01_13_34_11_002.jpg,-0.36357359333333333,-8,True
2420,IMG/center_2016_12_01_13_34_11_002.jpg,-0.16757359333333333,-14,True
2425, IMG/right_2016_12_01_13_34_11_206.jpg,-0.43724026,-21,True
2426,IMG/center_2016_12_01_13_34_11_206.jpg,0.013759740000000006,18,True
2433, IMG/left_2016_12_01_13_34_11_607.jpg,0.14191724,-18,True
2439, IMG/left_2016_12_01_13_34_11_811.jpg,0.13058390666666667,-20,True
2442, IMG/left_2016_12_01_13_34_11_911.jpg,0.09481910333333332,-28,True
2443, IMG/right_2016_12_01_13_34_11_911.jpg,-0.17251423000000002,6,True
2445, IMG/left_2016_12_01_13_34_12_011.jpg,0.31591563333333333,-16,True
2448, IMG/left_2016_12_01_13_34_12_112.jpg,0.4954841333333333,14,True
2451, IMG/left_2016_12_01_13_34_12_213.jpg,0.46613059999999995,-3,True
2453,IMG/center_2016_12_01_13_34_12_213.jpg,0.27579726666666665,4,True
2457, IMG/left_2016_12_01_13_34_12_617.jpg,0.37822024,30,True
2458, IMG/right_2016_12_01_13_34_12_617.jpg,-0.39911309333333334,-26,True
2461, IMG/right_2016_12_01_13_34_12_719.jpg,-0.40477976000000004,-27,True
2466, IMG/left_2016_12_01_13_34_20_197.jpg,0.28042656666666665,-2,True
2471,IMG/center_2016_12_01_13_34_20_298.jpg,-0.06253450000000003,-27,True
2472, IMG/left_2016_12_01_13_34_20_399.jpg,0.3934841333333333,-4,True
2473, IMG/right_2016_12_01_13_34_20_399.jpg,-0.1175158666666667,-13,True
2475, IMG/left_2016_12_01_13_34_20_499.jpg,0.3821508,-6,True
2477,IMG/center_2016_12_01_13_34_20_499.jpg,0.20881746666666665,4,True
2487, IMG/left_2016_12_01_13_34_22_530.jpg,0.19366177333333334,-19,True
2494, IMG/right_2016_12_01_13_34_22_731.jpg,-0.18133822666666666,-4,True
2496, IMG/left_2016_12_01_13_34_22_833.jpg,0.3806617733333334,14,True
2499, IMG/left_2016_12_01_13_34_22_936.jpg,0.4504265666666667,28,True
2505, IMG/left_2016_12_01_13_34_24_353.jpg,0.30485803666666667,4,True
2506, IMG/right_2016_12_01_13_34_24_353.jpg,-0.05314196333333336,22,True
2520, IMG/left_2016_12_01_13_34_24_857.jpg,0.5029156333333333,17,True
2522,IMG/center_2016_12_01_13_34_24_857.jpg,0.18791563333333333,2,True
2526, IMG/left_2016_12_01_13_34_25_059.jpg,0.49901379999999995,18,True
2529, IMG/left_2016_12_01_13_34_25_161.jpg,0.32223030333333336,2,True
2540,IMG/center_2016_12_01_13_34_26_273.jpg,0.2778377666666667,28,True
2542, IMG/right_2016_12_01_13_34_26_375.jpg,-0.11082890000000001,0,True
2544, IMG/left_2016_12_01_13_34_26_478.jpg,0.44336733333333334,20,True
2553, IMG/left_2016_12_01_13_34_26_782.jpg,0.2454062666666667,-20,True
2555,IMG/center_2016_12_01_13_34_26_782.jpg,0.015406266666666668,-20,True
2556, IMG/left_2016_12_01_13_34_26_883.jpg,0.27550443333333335,-13,True
2558,IMG/center_2016_12_01_13_34_26_883.jpg,-0.05082890000000001,-30,True
2560, IMG/right_2016_12_01_13_34_26_983.jpg,-0.04106406666666666,14,True
2566, IMG/right_2016_12_01_13_34_27_894.jpg,-0.3364752966666667,-28,True
2569, IMG/right_2016_12_01_13_34_27_996.jpg,-0.21180863000000003,-6,True
2571, IMG/left_2016_12_01_13_34_28_097.jpg,0.5025433666666667,22,True
2574, IMG/left_2016_12_01_13_34_28_199.jpg,0.5691508000000001,27,True
2576,IMG/center_2016_12_01_13_34_28_199.jpg,0.21448413333333333,5,True
2577, IMG/left_2016_12_01_13_34_28_299.jpg,0.5843860666666667,28,True
2580, IMG/left_2016_12_01_13_34_28_402.jpg,0.5829934999999999,21,True
2583, IMG/left_2016_12_01_13_34_28_505.jpg,0.4958564,9,True
2589, IMG/left_2016_12_01_13_34_28_710.jpg,0.4441118666666667,10,True
2595, IMG/left_2016_12_01_13_34_28_913.jpg,0.4083471333333333,2,True
2599, IMG/right_2016_12_01_13_34_29_622.jpg,-0.26708276000000003,-9,True
2602, IMG/right_2016_12_01_13_34_29_724.jpg,-0.13814196333333334,7,True
2604, IMG/left_2016_12_01_13_34_29_826.jpg,0.4118767,6,True
2606,IMG/center_2016_12_01_13_34_29_826.jpg,0.07421003333333333,-13,True
2610, IMG/left_2016_12_01_13_34_30_029.jpg,0.5107193999999999,15,True
2612,IMG/center_2016_12_01_13_34_30_029.jpg,0.36571940000000003,30,True
2613, IMG/left_2016_12_01_13_34_30_131.jpg,0.4710527333333333,8,True
2616, IMG/left_2016_12_01_13_34_30_233.jpg,0.2688174666666666,-26,True
2617, IMG/right_2016_12_01_13_34_30_233.jpg,-0.004182533333333363,7,True
2619, IMG/left_2016_12_01_13_34_30_336.jpg,0.5255823,21,True
2622, IMG/left_2016_12_01_13_34_30_439.jpg,0.37081746666666665,-8,True
2631, IMG/left_2016_12_01_13_34_31_353.jpg,0.4550729333333334,17,True
2634, IMG/left_2016_12_01_13_34_31_455.jpg,0.4933471333333333,17,True
2637, IMG/left_2016_12_01_13_34_31_555.jpg,0.2780138,-21,True
2640, IMG/left_2016_12_01_13_34_31_656.jpg,0.3913471333333333,-1,True
2643, IMG/left_2016_12_01_13_34_32_066.jpg,0.4575823,9,True
2644, IMG/right_2016_12_01_13_34_32_066.jpg,0.008915633333333318,11,True
2646, IMG/left_2016_12_01_13_34_32_166.jpg,0.5255823,21,True
2649, IMG/left_2016_12_01_13_34_32_267.jpg,0.4745823,12,True
2652, IMG/left_2016_12_01_13_34_32_370.jpg,0.4972489666666667,16,True
2654,IMG/center_2016_12_01_13_34_32_370.jpg,0.10858229999999999,-12,True
2655, IMG/left_2016_12_01_13_34_32_472.jpg,0.2535823,-27,True
2657,IMG/center_2016_12_01_13_34_32_472.jpg,0.28424896666666666,19,True
2661, IMG/left_2016_12_01_13_34_33_795.jpg,0.40156363666666667,16,True
2664, IMG/left_2016_12_01_13_34_33_896.jpg,0.4611118666666667,13,True
2667, IMG/left_2016_12_01_13_34_33_998.jpg,0.5517785333333334,29,True
2668, IMG/right_2016_12_01_13_34_33_998.jpg,-0.055554799999999974,3,True
2669,IMG/center_2016_12_01_13_34_33_998.jpg,0.18577853333333338,5,True
2675,IMG/center_2016_12_01_13_34_35_017.jpg,-0.08733822666666667,-28,True
2676, IMG/left_2016_12_01_13_34_35_118.jpg,0.24893593333333336,-16,True
2682, IMG/left_2016_12_01_13_34_35_321.jpg,0.4834062666666667,22,True
2683, IMG/right_2016_12_01_13_34_35_321.jpg,-0.10692706666666667,-1,True
2689, IMG/right_2016_12_01_13_34_35_526.jpg,-0.20892706666666666,-19,True
2694, IMG/left_2016_12_01_13_34_37_247.jpg,0.5819732000000001,9,True
2696,IMG/center_2016_12_01_13_34_37_247.jpg,0.4653065333333334,29,True
2697, IMG/left_2016_12_01_13_34_37_348.jpg,0.8208142333333334,14,True
2699,IMG/center_2016_12_01_13_34_37_348.jpg,0.5454809,6,True
2700, IMG/left_2016_12_01_13_34_37_449.jpg,0.7754809,6,True
2702,IMG/center_2016_12_01_13_34_37_449.jpg,0.5964809,15,True
2703, IMG/left_2016_12_01_13_34_37_550.jpg,0.7622862333333333,29,True
2705,IMG/center_2016_12_01_13_34_37_550.jpg,0.26028623333333334,-19,True
2706, IMG/left_2016_12_01_13_34_37_652.jpg,0.28191563333333336,-22,True
2710, IMG/right_2016_12_01_13_34_37_857.jpg,-0.5932771666666666,-10,True
2711,IMG/center_2016_12_01_13_34_37_857.jpg,-0.4256105,-21,True
2712, IMG/left_2016_12_01_13_34_37_957.jpg,-0.49575203333333334,-17,True
2713, IMG/right_2016_12_01_13_34_37_957.jpg,-0.8820853666666666,-4,True
2714,IMG/center_2016_12_01_13_34_37_957.jpg,-0.7654187,-24,True
2715, IMG/left_2016_12_01_13_34_38_057.jpg,-0.48471813333333347,-5,True
2717,IMG/center_2016_12_01_13_34_38_057.jpg,-0.5730514666666668,20,True
2720,IMG/center_2016_12_01_13_34_38_159.jpg,-0.6127181333333335,13,True
2721, IMG/left_2016_12_01_13_34_38_360.jpg,0.7860697,18,True
2723,IMG/center_2016_12_01_13_34_38_360.jpg,0.4597363666666667,1,True
2724, IMG/left_2016_12_01_13_34_38_460.jpg,0.9622051333333335,17,True
2726,IMG/center_2016_12_01_13_34_38_460.jpg,0.5565384666666667,-14,True
2727, IMG/left_2016_12_01_13_34_38_562.jpg,0.8981069666666668,4,True
2728, IMG/right_2016_12_01_13_34_38_562.jpg,0.4664403000000001,9,True
2729,IMG/center_2016_12_01_13_34_38_562.jpg,0.8154403000000001,30,True
2732,IMG/center_2016_12_01_13_34_38_663.jpg,-0.0512011666666667,-25,True
2737, IMG/right_2016_12_01_13_34_38_967.jpg,-0.5024607333333333,1,True
2740, IMG/right_2016_12_01_13_34_39_068.jpg,-0.5422771666666667,-1,True
2742, IMG/left_2016_12_01_13_34_39_169.jpg,0.05799976666666669,7,True
2743, IMG/right_2016_12_01_13_34_39_169.jpg,-0.6003335666666667,-28,True
2744,IMG/center_2016_12_01_13_34_39_169.jpg,-0.25700023333333333,-8,True
2745, IMG/left_2016_12_01_13_34_39_371.jpg,0.4314824666666667,-26,True
2748, IMG/left_2016_12_01_13_34_39_471.jpg,0.5487177333333334,-7,True
2749, IMG/right_2016_12_01_13_34_39_471.jpg,0.03205106666666664,-17,True
2750,IMG/center_2016_12_01_13_34_39_471.jpg,0.24505106666666665,-20,True
2751, IMG/left_2016_12_01_13_34_39_571.jpg,0.5941475666666667,-26,True
2753,IMG/center_2016_12_01_13_34_39_571.jpg,0.3924809,-21,True
2761, IMG/right_2016_12_01_13_34_39_874.jpg,-0.5021613,-9,True
2764, IMG/right_2016_12_01_13_34_39_974.jpg,-0.5384494333333333,-2,True
2769, IMG/left_2016_12_01_13_34_40_683.jpg,0.31201379999999995,-15,True
2772, IMG/left_2016_12_01_13_34_40_784.jpg,0.5029156333333333,17,True
